红肉李|属于|李品种|1|1389
长李15|属于|李品种|1|1390
大玫瑰|属于|李品种|1|1391
大石早生|属于|李品种|1|1392
安哥诺|属于|李品种|1|1393
龙园秋李|属于|李品种|1|1394
果皮|含有|花色素苷|1|1395
果肉|含有|花色素苷|1|1396
李果实|属于|果实类植物|1|1397
花青苷|含量|李果实|1|1398
果皮|含有|花青苷|1|1400
果肉|含有|花青苷|1|1401
周丹蓉|研究|李品种|1|1402
张学英|研究|李果皮花青苷浸提方法|1|1403
张学英|建立|李果实花青苷的HPLC测定方法|1|1404
张义|研究|李果实色素变化|1|1405
王瑾|研究|红肉李果实发育期间含量变化|1|1406
可溶性糖|含量|红肉李果实|1|1407
酸|含量|红肉李果实|1|1408
香气成分|形成|动态过程|1|1409
李果实|富含|香气成分|1|1411
壬醛|属于|香气成分|1|1412
γ-十二内酯|属于|香气成分|2|1413,1424
苯甲醛|属于|香气成分|1|1414
γ-辛内酯|属于|香气成分|1|1415
1-己醇|属于|香气成分|1|1416
2-苯乙醇|属于|香气成分|1|1417
欧洲李Rain-haCláudiaVerde果实|含有|辛酸乙酯|1|1418
李泰山|研究|杏李品种果实中的香气组分与含量|1|1419
黑宝石李果实|含有|49种香气成分|1|1420
3-羟基-2-丁酮|属于|香气成分|1|1421
乙酸丁酯|属于|香气成分|1|1422
乙酸己酯|属于|香气成分|1|1423
22，23-二氢豆甾醇|属于|香气成分|1|1425
李|具有|医药价值|1|1426
李|具有|美容养颜和润滑肌肤的功效|1|1427
李|含有|抗氧化活性|1|1428
维生素C|属于|李的成分|1|1429
维生素E|属于|李的成分|1|1430
多酚|属于|李的成分|1|1431
类胡萝卜素|属于|李的成分|1|1432
欧洲李|具有|抗氧化活性|1|1433
欧洲李|降低|低密度脂蛋白胆固醇(LDL-C)水平|1|1434
欧洲李|富含|可溶性膳食纤维|1|1435
欧洲李|含有|果胶|1|1436
心血管疾病|预防|欧洲李|1|1437
欧洲李|抑制|脂质氧化|1|1438
欧洲李|具有|抗结肠癌活性|1|1439
膳食纤维|预防|结肠癌|1|1440
李|产生|丁酸盐|1|1441
丁酸盐|调控|细胞增殖和凋亡|1|1442
多酚类物质|属于|李的成分|1|1443
李|作为|过氧化物清除剂|1|1444
认知缺陷|缓解|老化相关|1|1445
深色水果和蔬菜|缓解|老化相关认知缺陷|1|1446
欧洲李果汁|提高|高龄大鼠在水迷宫中的表现|1|1447
欧洲李果汁|缓解|老龄化大鼠认知缺陷|1|1448
便秘|缓解|李中的酚类物质|1|1449
欧洲李|含有|木糖醇|1|1451
欧洲李|含有|山梨糖醇|1|1452
木糖醇|促进|胃排空|1|1453
山梨糖醇|具有|通便效果|1|1454
李|含有|多酚成分|1|1455
多酚成分|有|促进通便活性作用|1|1456
西梅|富含|新绿原酸|1|1457
西梅|富含|绿原酸|1|1458
西梅|可以|预防骨钙损失|1|1459
西梅|可以|逆转骨钙损失|1|1460
抗氧化物质|清除|自由基|1|1461
硼|调控|骨和钙的代谢|1|1462
钾|对|保持骨密度有贡献|1|1463
李核仁|含有|苦杏仁苷|1|1464
李核仁|含有|脂肪油|1|1465
苦杏仁苷|具有|利水降压作用|1|1466
苦杏仁苷|具有|止咳祛痰功效|1|1467
李花|用于|美容养颜|1|1468
李花|可以|去除粉滓黑黯|1|1469
李花|可以|使人面泽|1|1470
李花|对|汗斑有良效|1|1471
李花|对|脸生黑斑有良效|1|1472
重庆|适宜栽培|李绿色高效栽培技术|1|1473
巫山脆李|属于|李绿色高效栽培技术|1|1474
巫山县曲尺乡柑园村|种植|巫山脆李|1|1475
重庆|地处|长江上中游地区|1|1476
长江沿岸河谷地区|海拔|175米|1|1477
大娄山地区|海拔|2000米以上|1|1478
大巴山地区|海拔|2000米以上|1|1479
南川|海拔|1000~2251米|1|1480
金佛山|海拔|1000~2251米|1|1481
巫溪|海拔|1800~2630米|1|1482
红池坝|海拔|1800~2630米|1|1483
夏季|脆李成熟采收期|重庆|1|1484
高温高湿|影响|脆李采后品质|1|1485
冷链贮运|作用|脆李采后保鲜|1|1486
连续降雨|影响|脆李果实裂果|1|1487
中晚熟品种|选育|脆李|1|1488
垂直海拔调控|作用|延长脆李上市期|1|1489
西南地区|建议海拔高度|180~1500米|1|1490
最暖月平均温度|要求|16.6℃以上|1|1491
最冷月平均气温|要求|-1.1℃以上|1|1492
年平均温度|要求|8~18℃|1|1493
无霜期|要求|120天以上|1|1494
年降水量|要求|大于800毫米|1|1495
采前一个月降水量|要求|不宜超过50毫米|1|1496
年日照时数|要求|1200小时以上|1|1497
巫山脆李|属于|植物新品种|1|1498
巫山脆李|获得|植物新品种权证书|1|1499
巫山脆李|种植面积|28万余亩|1|1500
巫山脆李|推广范围|巫山县、奉节县、巫溪县、云阳县、秀山县、北碚区|1|1501
巫山脆李|质量标准|《地理标志农产品 巫山脆李》|1|1502
巫山脆李|平均单果重|35克左右|1|1503
巫山脆李|特性|青、脆、离核，酸甜适度|1|1504
巫山脆李|特点|抗性适应性较强、易生产管理|1|1505
粉黛脆李|发现时间|2008年|1|1506
粉黛脆李|特性|大果特性明显|1|1507
粉黛脆李|区域性试验|孙家镇田湾村、溪口乡九树村和分水镇石碾村4社|1|1508
粉黛脆李|田间园艺性状观察|2015年结果后持续进行|1|1509
李高效|属于|植物新品种|1|1510
粉黛脆李|通过|重庆市农作物新品种鉴定|1|1511
粉黛脆李|定名|2018年4月26日|1|1512
粉黛脆李|种植|重庆万州|1|1513
粉黛脆李|种植|重庆巫溪|1|1514
粉黛脆李|种植|重庆石柱|1|1515
粉黛脆李|种植|重庆荣昌|1|1516
粉黛脆李|种植|四川洪雅|1|1517
粉黛脆李|树势|强健|1|1518
粉黛脆李|树冠|半开张|1|1519
粉黛脆李|成枝力|强|1|1520
粉黛脆李|枝条分枝角度|较大|1|1521
粉黛脆李|叶色|浓绿|1|1522
粉黛脆李|丰产性能|好|1|1523
粉黛脆李|易成花|是|1|1524
粉黛脆李|坐果率|高|1|1525
粉黛脆李|结果方式|中、长果枝|1|1526
粉黛脆李|成熟期|中晚|1|1527
粉黛脆李|抗病性|良好|1|1528
粉黛脆李|成熟时间|7月下旬至8月初|1|1529
粉黛脆李|果实形状|扁圆形|1|1530
粉黛脆李|果顶|微凹|1|1531
粉黛脆李|果实对称性|较对称|1|1532
粉黛脆李|缝合线|浅|1|1533
粉黛脆李|果粉|厚|1|1534
粉黛脆李|果实端正性|整齐|1|1535
粉黛脆李|果肉与果皮|难剥离|1|1536
粉黛脆李|果肉颜色|浅黄色|1|1537
粉黛脆李|果实肉质|脆嫩|1|1538
粉黛脆李|果汁量|多|1|1539
粉黛脆李|纤维量|少|1|1540
粉黛脆李|成熟后味道|无涩味|1|1541
粉黛脆李|风味|浓郁|1|1542
粉黛脆李|鲜食品质|上等|1|1543
粉黛脆李|可溶性固形物含量|15%|1|1544
粉黛脆李|还原糖含量|6.84%|1|1545
粉黛脆李|总酸含量|0.82%|1|1546
粉黛脆李|维生素C含量|2.15毫克/100克|1|1547
粉黛脆李|可食率|97.95%|1|1548
粉黛脆李|贮藏性|耐贮藏|1|1549
粉黛脆李|常温贮藏时间|4~6天|1|1550
桃砧嫁接容器苗|平均株产|5千克（第二年）|1|1551
桃砧嫁接容器苗|平均株产|20千克（第三年）|1|1552
桃砧嫁接容器苗|产量|1650千克/亩（第四年）|1|1553
金翠李|通过|重庆市农作物新品种鉴定|1|1554
金翠李|发现时间|1999年|1|1555
金翠李|发现地点|开县镇东镇金果村2社|1|1556
金翠李|原品种|青脆李|1|1557
金翠李|成熟期|8月中旬|1|1558
金翠李|果粉层|明显|1|1559
金翠李|果肉|硬脆|1|1560
金翠李|果肉颜色|淡黄色|1|1561
金翠李|果核|离核|1|1562
金翠李|风味|渐好|1|1563
金翠李|特点|综合性状优良|1|1564
金翠李|特点|晚熟|1|1565
金翠李|特点|丰产稳定|1|1566
金翠李|特点|品质优|1|1567
金翠李|特点|外观色泽好|1|1568
金翠李|特点|耐贮运|1|1569
金翠李|特点|抗逆性强|1|1570
金翠李|特点|适应性广|1|1571
金翠李|成熟期|延迟30~50天（与青脆李相比）|1|1572
金翠李|成枝力|强|1|1573
金翠李|树势|强健|1|1574
金翠李|树冠|半开张|1|1575
金翠李|结果时间|第二年（3年生桃高接换种后）|1|1576
金翠李|丰产期|第四年|1|1577
金翠李|平均株产|22千克|1|1578
金翠李|平均亩产|1100千克|1|1579
金翠李|盛产期|第五年|1|1580
金翠李|平均亩产|2000千克|1|1581
李绿色|属于|果实|1|1582
李绿色|特征|圆形果实|1|1583
李绿色|特征|果尖凹入|1|1584
李绿色|特征|梗洼深度浅|1|1585
李绿色|特征|缝合线浅|1|1586
李绿色|特征|果对称|1|1587
李绿色|特征|果粉薄|1|1588
李绿色|平均单果重|21.36克|1|1589
李绿色|最大果重|44.45克|1|1590
李绿色|可食率|96%|1|1591
李绿色|果实整齐度|中等|1|1592
李绿色|果皮与果肉关系|难剥离|1|1593
李绿色|果肉色泽|淡黄|1|1594
李绿色|肉质|硬脆|1|1595
李绿色|汁液|多|1|1596
李绿色|纤维|少|1|1597
李绿色|风味|酸甜适中|1|1598
李绿色|成熟后特点|无涩味|1|1599
李绿色|鲜食品质|中上等|1|1600
李绿色|果实硬度|大|1|1601
李绿色|耐贮运性|强|1|1602
李绿色|货架期|10~20天|1|1603
李绿色|贮藏适宜温度|0~2℃|1|1604
李绿色|贮藏时间|60天左右|1|1605
宛青|来源|晚熟巫山脆李实生变异|1|1606
宛青|审定时间|2019年|1|1607
宛青|审定机构|重庆市农作物品种审定委员会|1|1608
宛青|树势|强健|1|1609
宛青|树冠|半开张|1|1610
宛青|萌芽力|强|1|1611
宛青|成枝力|强|1|1612
宛青|花芽萌动时间|2月下旬|1|1613
宛青|露白时间|3月上旬|1|1614
宛青|初花时间|3月上中旬|1|1615
宛青|盛花期|3月中旬|1|1616
宛青|果实成熟时间|8月上旬|1|1617
宛青|果实发育期|130天左右|1|1618
宛青|成熟期|比本地巫山脆李晚熟30~40天|1|1619
宛青|高接换种结果时间|第二年|1|1620
宛青|盛产期|第五年|1|1621
宛青|亩产量|约1200千克|1|1622
宛青|果实形状|扁圆形|1|1623
宛青|果尖|略凹入|1|1624
宛青|梗洼|浅|1|1625
宛青|缝合线|浅|1|1626
宛青|果实对称性|高|1|1627
宛青|果皮颜色|绿色|1|1628
宛青|果皮红色|少量|1|1629
宛青|果粉厚度|较厚|1|1630
宛青|平均单果重|30.23克|1|1631
宛青|最大果重|58克|1|1632
宛青|果实纵径|35.5毫米|1|1633
宛青|果实横径|40.6毫米|1|1634
宛青|核形|卵圆|1|1635
宛青|核面|粗糙|1|1636
宛青|果肉颜色|淡黄或黄色|1|1637
宛青|果肉质地|硬脆|1|1638
宛青|汁液|多|1|1639
宛青|纤维|少|1|1640
宛青|风味|酸甜|1|1641
宛青|成熟后特点|无涩味|1|1642
宛青|可溶性固形物含量|13.1%~17.4%|1|1643
宛青|可食率|97.75%|1|1644
宛青|可溶性糖含量|8.42%|1|1645
宛青|可滴定酸含量|0.67%|1|1646
宛青|维生素C含量|7.64毫克/100克果肉|1|1647
宛青|去皮硬度|约6.8千克/厘米²|1|1648
宛青|鲜食品质|中上等|1|1649
宛青|适宜栽培海拔|100~1200米|1|1650
宛青|土壤pH|6.0~7.8|1|1651
宛青|土壤要求|疏松肥沃、土壤深厚、透气性良好|1|1652
宛青|管理水平|一般水平|1|1653
宛青|产量|较高|1|1654
宛青|成熟期|8月上中旬|1|1655
宛青|成熟期推迟|提高栽培海拔|1|1656
宛青|供应期延长|巫山脆李|1|1657
宛青|抗病性|强|1|1658
宛青|耐贮运性|强|1|1659
宛青|市场前景|好|1|1660
园地|选择|山地|1|1662
园地|选择|丘陵|1|1663
园地|选择|平地|1|1664
园地|要求|背风向阳|1|1665
园地|要求|排灌良好|1|1666
园地|要求|土质疏松|1|1667
园地|要求|土层深厚|1|1668
园地|要求|透气性好|1|1669
园地|要求|地理位置交通便利|1|1670
园地|要求|水源条件良好|1|1671
李|栽培|地区|1|1672
地区|要求|最暖月平均温度在16.6℃以上|1|1673
地区|要求|最冷月平均气温在-1.1℃以上|1|1674
地区|要求|年平均温度8~18℃|1|1675
地区|要求|无霜期120天以上|1|1676
地区|要求|年降水量大于800毫米|1|1677
地区|要求|采前1个月内的降水量不宜超过50毫米|1|1678
地区|要求|年日照时数1200小时以上|1|1679
山地|宜机化果园建设|方案|1|1680
坡度小于25°的坡地|宜机化果园建设|土地整治|1|1681
坡度较大、地块较为零散的山地|宜机化果园建设|土地整治|1|1682
地块|清杂|机械|1|1683
梯台|整治|机械|1|1684
馒头山形坡地|梯台|布设|1|1685
台面宽度|确定|作物生长特性|1|1686
台面宽度|确定|农艺技术|1|1687
台面宽度|确定|机械化作业要求|1|1688
梯田|属于|农业景观|1|1689
梯田|建设|土壤改良|1|1690
梯田|建设|防止埂坎垮塌|1|1691
梯田|建设|增加土壤有机质含量|1|1692
梯田|建设|采用深松、旋耕等农业机械|1|1693
梯田|建设|随地形等高线筑成水平状|1|1694
梯田|建设|修筑作业道|1|1695
梯田|建设|方便排水和耕作运输|1|1696
梯田|建设|呈“之”字形纵向布局|1|1697
梯田|建设|具有0.3%的坡降|1|1698
道路建设|属于|基础设施建设|1|1699
道路建设|规划|合理布局|1|1700
道路建设|规划|运输距离短|1|1701
道路建设|规划|占地少|1|1702
道路建设|修建|宽度不小于3米|1|1703
道路建设|修建|坡度小于15°|1|1704
道路建设|修建|呈斜线形|1|1705
道路建设|修建|呈S形盘旋设置|1|1706
道路建设|修建|与梯台间应设置连接通道|1|1707
道路建设|修建|最大纵坡比8%~10%|1|1708
道路建设|修建|2米宽泥石作业道|1|1709
园地规划与整治|属于|山地省力化|1|1710
园地规划与整治|实施|随地形等高线筑成水平状梯田|1|1711
园地规划与整治|实施|栽植行沿等高线延长|1|1712
园地规划与整治|实施|不跨越分水岭|1|1713
园地规划与整治|实施|小区面积以30~45亩为宜|1|1714
园地规划与整治|实施|修筑作业道作为宽行的行向|1|1715
园地规划与整治|实施|方便水土保持、机械操作|1|1716
园地规划与整治|实施|与小区道路上下贯通|1|1717
护坡植物|种植|梯台间坎壁|1|1718
护坡植物|作用|防止埂坎垮塌|1|1719
李树|属于|果树种类|1|1721
土壤|改良|李树|1|1722
有机质|提高|土壤肥力|1|1723
土壤|通气|良好|1|1724
李园|生产|优质果品|1|1725
土壤有机质含量|应该|1.5%以上|1|1726
土壤通透性|影响|土壤孔隙度|1|1727
土壤酸碱度|影响|土壤养分有效性|1|1728
李树|生长|土层厚度|1|1729
李树|生长|沙质壤土|1|1730
红黄壤|是|南方栽培李的主要土壤类型之一|1|1731
李树|需要|土壤改良|1|1732
土壤改良|方法|深翻和增施有机肥|1|1733
深翻|作用|增加土壤间隙，通气透水，增强土壤保水、保肥能力|1|1734
深翻|作用|加速有机质腐烂和分解，提高土壤肥力|1|1735
深翻|作用|增加根系数量，分布变深|1|1736
深翻|时间|早春化冻后及夏初雨季前|1|1737
深翻|时间|果实采收后|1|1738
深翻|时间|9月中下旬至10月上中旬（南方地区）|1|1739
深翻|配合|秋施基肥、蓄水灌溉|1|1740
深翻|影响|翻耕深度（土壤质地和土层结构）|1|1741
深翻|影响|翻耕沟距主干1米以免伤大根|1|1742
深翻|肥料|混杂厩肥、绿肥及饼肥等|1|1743
深翻|后续|及时灌水，使土层自动下沉，根系与土壤密切接触|1|1744
间作|作用|充分利用土地和光能|1|1745
间作|作用|防止土壤冲刷，减少杂草危害|1|1746
间作|作用|增加果园收入，有利于可持续发展|1|1747
李树|适合|间作|1|1749
间作|提高|土壤肥力|1|1750
间作|改善|土壤结构|1|1751
果园覆盖|作用|保墒|1|1752
果园覆盖|作用|调节地温|1|1753
果园覆盖|作用|培肥地力|1|1754
果园覆盖|作用|提高抗旱性|1|1755
果园覆盖|时间|春季|1|1756
果园覆盖|时间|夏季|1|1757
果园覆盖|时间|秋季|1|1758
果园覆盖|最佳时间|5-6月|1|1759
果园生草|优点|防风固沙|1|1760
果园生草|优点|保持水土|1|1761
果园生草|优点|提高土壤有机质含量|1|1762
果园|采用|生草栽培技术|1|1763
生草栽培技术|优点|提高土壤有效养分含量|1|1764
生草栽培技术|优点|改善果树生态环境|1|1765
生草栽培技术|优点|节省锄草用工|1|1766
生草栽培技术|优点|便于行间作业|1|1767
生草栽培技术|优点|实现果园的良性循环|1|1768
果园|缺点|与果树争肥水|1|1769
果园|缺点|早期落叶病加重|1|1770
果园|缺点|金纹细蛾发生趋重|1|1771
果园|缺点|妨碍施基肥操作|1|1772
果园|缺点|需肥、水较多|1|1773
果园|缺点|连年生草导致果树根系上浮|1|1774
中耕除草|作用|保墒|1|1775
中耕除草|作用|防止杂草|1|1776
施肥管理|作用|提高果园土壤肥力|1|1777
施肥管理|作用|改善土壤团粒结构|1|1778
施肥管理|作用|促使果树生长健壮|1|1779
施肥管理|作用|增强果树抗逆性|1|1780
施肥管理|作用|延长树体寿命和结果年限|1|1781
李果实|属于|李树|1|1783
施肥|促进|李果实增大|1|1784
李树|需要|施肥|1|1785
施肥|包括|基肥|1|1786
基肥|包括|有机肥|1|1787
李树|进行|花芽分化|1|1788
李树|需要|氮|1|1789
李树|需要|磷|1|1790
李树|需要|钾|1|1791
李树|需要|铁|1|1792
李树|需要|钙|1|1793
李树|需要|镁|1|1794
李树|需要|硼|1|1795
李树|需要|锌|1|1796
李树|需要|锰|1|1797
施肥|影响|李树生长|1|1798
施肥|影响|李树结果量|1|1799
施肥|应在|秋季进行|1|1800
施肥|应在|落叶前进行|1|1801
施肥|应在|采果后进行|1|1802
施肥技术|属于|农业技术|1|1803
李高效生产及绿色防控技术|使用|施肥技术|1|1804
有机肥|施肥|果树|1|1805
复合肥|施肥|果树|1|1806
微量元素肥|施肥|果树|1|1807
硼肥|施肥|果树|1|1808
锌肥|施肥|果树|1|1809
环状沟施|是|施肥方法|1|1810
放射状沟施|是|施肥方法|1|1811
灌溉式施肥|是|施肥方法|1|1812
施肥量|决定|品种|1|1813
中晚熟品种|施肥|有机肥|1|1814
中晚熟品种|施肥|复合肥|1|1815
中晚熟品种|施肥|微量元素肥|1|1816
早熟品种|施肥|复合肥|1|1817
早熟品种|施肥|时间|1|1818
李品种|果实发育期|长短|1|1819
花后追肥|施肥|时间|1|1820
花后追肥|施肥|李品种|1|1821
壮多微量元素肥|施肥|时间|1|1822
松尔肥|施肥|时间|1|1823
叶面喷肥|属于|农业技术|1|1825
根外追肥|属于|叶面喷肥的一种|1|1826
钙|属于|营养元素|1|1827
镁|属于|营养元素|1|1828
硼|属于|营养元素|1|1829
锌|属于|营养元素|1|1830
铁|属于|营养元素|1|1831
保花保果|属于|叶面喷肥的作用|1|1832
缩果|属于|生理病害|1|1833
裂果|属于|生理病害|1|1834
果实着色|属于|叶面喷肥的作用|1|1835
商品性|属于|植物生长指标|1|1836
开花前|属于|叶面喷肥的关键时期|1|1837
谢花后2周内|属于|叶面喷肥的关键时期|1|1838
果实膨大期|属于|叶面喷肥的关键时期|1|1839
络微|属于|叶面喷肥品牌|1|1840
动力钙|属于|叶面喷肥品牌|1|1841
氨基酸钙|属于|叶面喷肥品牌|1|1842
水分管理|属于|农业技术|1|1843
浅根性|属于|植物特性|1|1844
抗旱性|属于|植物特性|1|1845
潮湿|属于|植物生长环境|1|1846
涝|属于|植物生长环境|1|1847
新梢旺盛生长|属于|植物生长阶段|1|1848
果实迅速膨大|属于|植物生长阶段|1|1849
需水临界期|属于|植物生长阶段|1|1850
落花落果|属于|植物生长问题|1|1851
抽条|属于|植物生长问题|1|1852
灌水|属于|农业技术|1|1853
小雪节气|属于|气候节气|1|1854
李高效|生产|灌水技术|1|1855
李高效|生长周期|越冬水|1|1857
李高效|生长周期|花前灌水|1|1858
李高效|生长周期|幼果灌水|1|1859
灌水技术|使用方法|沟灌|1|1860
灌水技术|使用方法|喷灌|1|1861
灌水技术|使用方法|滴灌|1|1862
排水技术|目的|防止根系损伤|1|1863
排水技术|目的|树势衰弱|1|1864
排水技术|目的|死树|1|1865
排水技术|方法|清理沟渠|1|1866
排水技术|方法|平原黏土地果园挖排水沟|1|1867
排水技术|方法|山地果园保障沟渠畅通|1|1868
整形修剪|调节|树势|1|1870
整形修剪|控制|树体大小和形状|1|1871
整形修剪|改善|通风透光条件|1|1872
整形修剪|促进|高产稳产|1|1873
整形修剪|延长|树体经济寿命|1|1874
果树|需要|光照和通风|1|1875
果树|影响|病虫害发生|1|1876
观光果园|需要|树体观赏性|1|1877
农药|减少|使用量|1|1878
果实|需要|食用安全|1|1879
李树|属于|果树种植|1|1880
果树种植|需要|土壤管理|1|1881
冬季修剪|调整|李树枝条方向|1|1883
冬季修剪|调整|李树枝条角度|1|1884
枝条|短截|1/4∼1/3|1|1885
延长枝|短截|1/3|1|1886
主枝|着生角度|调整|1|1887
主枝|方位角|调整|1|1888
枝条|疏除|过密|1|1889
枝条|摘心|分枝|1|1890
旺长枝|摘心|拉枝|1|1891
徒长枝|疏除|基部|1|1892
副主枝|选留|2∼3个|1|1893
侧枝|方向|选择|1|1894
侧枝|交叉角度|大|1|1895
短小枝|保留|培养|1|1896
中枝|短截|分枝|1|1897
果树修剪|目的|平衡生长势|1|1898
结果枝|形成|短截|1|1899
强枝|疏除|基部|1|1900
徒长枝|拉枝|斜生状|1|1901
果树修剪|季节|夏季|1|1902
果树修剪|季节|冬季|1|1903
李树|属于|植物|5|1904,1921,2005,2028,3069
李树|进行|生产及绿色防控技术|1|1905
李树|定植|3~5年后开始结果|1|1906
李树|产量|逐年上升|1|1907
李树|进入|结果盛期|1|1908
李树|营养生长|扩大树冠|1|1909
李树|控制树体长势|主从关系|1|1910
李树|短截延长枝|波浪状延伸|1|1911
李树|摘心处理|生长枝|1|1912
李树|疏除|过密枝|1|1913
李树|改善|通风透光条件|1|1914
李树|维持|盛果期|1|1915
李树|树体结构|匀称|1|1916
李树|枝条分布|合理|1|1917
李树|枝叶数量|适当|1|1918
李树|营养生长与开花结果|平衡|1|1919
李树|延长|盛果期|1|1920
冬季修剪|属于|农业技术|1|1922
李树|需要|冬季修剪|1|1923
理想树形|属于|李树修剪目标|1|1924
主从关系|属于|李树修剪目标|1|1925
修剪|作用于|李树枝条|1|1926
调冠整枝|属于|修剪方法|1|1927
树冠|需要|保持通风透光|1|1928
短截延长枝|属于|修剪方法|1|1929
短截|作用于|延长枝|1|1930
主枝|属于|李树枝条|1|1931
副主枝|属于|李树枝条|1|1932
重截延长枝|属于|修剪方法|1|1933
延长枝|需要|适当修剪|1|1934
疏枝|属于|修剪方法|1|1935
光照|需要|改善|1|1936
交叉枝|属于|疏枝对象|1|1937
重叠枝|属于|疏枝对象|1|1938
密生枝|属于|疏枝对象|1|1939
短果枝|属于|李树枝条|1|1940
花束状果枝|属于|李树枝条|1|1941
疏剪|作用于|短果枝|1|1942
更新培养枝组|属于|修剪方法|1|1943
强旺小型结果枝组|属于|枝组类型|1|1944
剪去先端强枝|属于|修剪方法|1|1945
花束状果枝|不需要|修剪|1|1946
过弱小型枝组|需要|回缩更新|1|1947
直立徒长枝|属于|李树枝条|1|1948
拉枝措施|属于|修剪方法|1|1949
李高效|生产|拉至下垂|1|1950
李高效|适当疏剪|背上旺长枝|1|1951
李高效|留中庸偏弱枝|促发短果枝和花束状果枝|1|1952
李高效|达到均衡树势|目的|1|1953
李高效|适度短截|1年生枝|1|1954
李高效|剪去枝条的1/4~1/3|先端可抽生1~2根长枝|1|1955
李高效|对于生长过旺的营养枝|采用弱枝带头，进行短截|1|1956
李高效|剪口留有弱小的枝条|以缓和生长势|1|1957
李高效|对于过密枝和细弱枝|应予以疏除|1|1958
李高效|合理回缩修剪|下垂枝结果后|1|1959
李高效|逐年进行回缩修剪|从健壮处下剪|1|1960
李高效|剪去先端下垂衰弱部分|对所发生的剪口芽留内向芽|1|1961
李高效|以抬高枝梢位置|增强树势|1|1962
李高效|对于多年生冗长枝和衰弱枝|一般可从2~4年生处进行回缩|1|1963
李高效|在剪口留壮枝、壮芽带头|增强树势|1|1964
李高效|夏季修剪|①疏除部分花枝|1|1965
李高效|提高坐果率|②调节树体结构|1|1966
李高效|减少养分消耗|③适当留枝|1|1967
李高效|增光减耗|④及时处理长枝|1|1968
李高效|对于1年生强壮的生长枝或长果枝|采取摘心措施|1|1969
李高效|强枝留50厘米摘心|缓和枝梢生长势|1|1970
李高效|促使其分枝|长出的副梢过密时予以疏除|1|1971
李高效|促使树冠中、下部枝条生长健壮|长势旺者可再次进行摘心处理|1|1972
李高效|培养良好的结果枝组|缓和生长势|1|1973
衰老树修剪|适用于|李树|1|1975
盛果期|关联|李树生长缓慢|1|1976
新梢|关联|短且弱|1|1977
局部衰退|关联|李树|1|1978
结果部位外移|关联|伞状|1|1979
主枝|关联|侧枝|1|1980
光秃|关联|短果枝和过密的花束状果枝|1|1981
坐果少|关联|产量低而不稳|1|1982
隔年结果现象|关联|严重|1|1983
肥水管理|改善|李树生长状况|1|1984
更新复壮骨干枝|方法|维持树势|1|1985
回缩更新枝组|方法|集中养分供应|1|1986
恢复生机|目标|李树|1|1987
经济结果年限|关联|延长|1|1988
(1)更新复壮骨干枝|方法|根据树体衰弱程度及树体结构|1|1989
回缩大枝|方法|选择角度较小、生长健旺的背上枝作延长枝|1|1990
回缩大枝|方法|在大枝的直立向上处回缩，促进隐芽萌发|1|1991
培养|关联|主枝头、侧枝头|1|1992
(2)重新培养骨干枝|方法|培养树冠内部方位适宜的徒长枝代替|1|1993
夏剪|方法|对徒长枝摘心，促其增粗生长，抽发副梢|1|1994
冬剪|方法|选择先端长势较强的枝作为骨干枝培养|1|1995
短截|方法|剪口芽留内向芽，抬高枝梢位置，增强枝势|1|1996
(3)更新结果枝组|方法|2~3年内回缩更新1次|1|1997
回缩|方法|树冠上部的骨干枝组|1|1998
重短截回缩|方法|树冠中下部的大枝组|1|1999
摘心处理|方法|新梢生长期留40~45厘米再次摘心|1|2000
形成结果枝组|目标|恢复生长势|1|2001
先缩后放方法|方法|培养出更新结果枝组|1|2002
轮换回缩|方法|保持小结果枝组产量|1|2003
长势衰弱的结果枝组|关联|回缩到靠近骨干枝的位置|1|2004
李高效生产及绿色防控技术|应用于|李树|1|2006
修剪|是|更新复壮的手段|1|2007
李树|需要|修剪|1|2008
徒长枝|可能被|疏除|1|2009
徒长枝|可能被|摘心|1|2010
李树|需要|土肥水管理|1|2011
李树|需要|病虫害防治|1|2012
老园|可能被|淘汰|1|2013
老品种|可能被|更换|1|2014
经济效益|可能被|提高|1|2015
花果管理|是|提高果实品质的措施|1|2016
花果管理|需要|精细操作|1|2017
李树|易成花|多数品种|1|2019
李树|坐果率|较高|1|2020
李树|疏花疏果|提高优质果率|1|2021
李树|保花保果|提高果实品质|1|2022
疏花疏果|原则|疏果不如疏花、疏花不如疏枝|1|2023
负载量|确定|品种、树势、树龄、土壤肥力|1|2024
疏果|时间|坐果后的1~2周|1|2025
疏果|原则|根据品种、规格及长势确定果量|1|2026
保花保果|目的|稳定产量、提高优质果率|1|2027
坐果率|影响|李树产量|1|2029
低温|影响|坐果率|1|2030
降雨|影响|坐果率|1|2031
赤霉素|作用|提高坐果率|1|2032
授粉|作用|提高坐果率|1|2033
花期|属于|植物生长周期|1|2034
放蜂|作用|提高授粉质量|1|2035
花粉量|影响|授粉质量|1|2036
亲和性|影响|授粉质量|1|2037
果园|属于|地点|1|2038
人工辅助授粉|作用|提高授粉质量|1|2039
速效肥|作用|补充养分|1|2040
叶面喷施|作用|补充养分|1|2041
花序|属于|植物结构|1|2042
李病虫害防治|预防|病害|1|2043
李病虫害防治|属于|农业管理|1|2044
流胶病|属于|李病虫害防治|1|2045
褐腐病|属于|李病虫害防治|1|2046
